Datacycle,press,temp2,cond2,alt,oxygen,fluor,atten,trans,jday,lat,lon,PAR,UPAR,oxV,oxdVdt,oxysat,salin2,potemp2
756.0,1513.0,4.3934,33.5591,0.0,238.9344,-0.0021,0.0857,11.716,212.3904,48.8373,-16.4978,0.0,0.0,2.5966,-0.0002,7.1961,34.9846,4.2676
757.0,1515.0,4.3863,33.5536,0.0,239.3271,-0.0021,0.0859,11.6823,212.3905,48.8372,-16.4978,0.0,0.0,2.5983,0.0002,7.1965,34.9847,4.2603
758.0,1517.0,4.3834,33.5509,0.0,239.706,-0.0021,0.0861,11.6438,212.3905,48.8372,-16.4978,0.0,0.0,2.5987,0.0004,7.1982,34.9837,4.2573
759.0,1519.0,4.3745,33.5432,0.0,239.6981,-0.0021,0.0862,11.6283,212.3905,48.8372,-16.4978,0.0,0.0,2.5995,0.0002,7.1971,34.9829,4.2483
760.0,1521.0,4.3848,33.5556,0.0,239.2998,-0.0021,0.0857,11.7101,212.3906,48.8372,-16.4978,0.0,0.0,2.5985,-0.0006,7.1992,34.9858,4.2582
761.0,1523.0,4.3694,33.541,0.0,239.2734,-0.0021,0.0858,11.6844,212.3906,48.8372,-16.4978,0.0,0.0,2.5983,-0.0004,7.1984,34.9836,4.2428
762.0,1525.0,4.363,33.5348,0.0,239.7803,-0.0021,0.0865,11.5488,212.3906,48.8372,-16.4978,0.0,0.0,2.5978,-0.0001,7.2051,34.9824,4.2363
763.0,1527.0,4.331,33.5024,0.0,240.2906,-0.0021,0.0857,11.6766,212.3907,48.8372,-16.4978,0.0,0.0,2.5981,0.0004,7.2072,34.9771,4.2045
764.0,1529.0,4.324,33.4968,0.0,240.7788,-0.0021,0.0862,11.586,212.3907,48.8372,-16.4978,0.0,0.0,2.6002,0.0008,7.2078,34.9766,4.1973
765.0,1531.0,4.3215,33.4943,0.0,240.7347,-0.0021,0.0863,11.6114,212.3907,48.8372,-16.4978,0.0,0.0,2.6012,0.0002,7.2089,34.9757,4.1947
766.0,1533.0,4.3151,33.4894,0.0,240.6026,-0.0021,0.0862,11.5965,212.3908,48.8372,-16.4978,0.0,0.0,2.6006,-0.0002,7.2135,34.9755,4.1882
767.0,1535.0,4.295,33.4692,0.0,240.8872,-0.0021,0.0861,11.6369,212.3908,48.8372,-16.4978,0.0,0.0,2.6009,0.0001,7.2134,34.9721,4.1682
768.0,1537.0,4.2852,33.4603,0.0,241.4622,-0.0021,0.0864,11.539,212.3908,48.8372,-16.4978,0.0,0.0,2.6024,0.0005,7.2166,34.9711,4.1584
769.0,1539.0,4.2731,33.4497,0.0,241.5164,-0.0021,0.0862,11.6559,212.3909,48.8372,-16.4978,0.0,0.0,2.603,0.0002,7.2174,34.9704,4.1462
770.0,1541.0,4.2682,33.4457,0.0,241.5185,-0.0021,0.0862,11.5998,212.3909,48.8372,-16.4978,0.0,0.0,2.6032,0.0001,7.2172,34.9699,4.1411
771.0,1543.0,4.2691,33.4473,0.0,241.6405,-0.0021,0.0862,11.604,212.3909,48.8372,-16.4978,0.0,0.0,2.6041,0.0,7.2181,34.97,4.1419
772.0,1545.0,4.2667,33.4462,0.0,241.0602,-0.0021,0.0855,11.7883,212.391,48.8372,-16.4978,0.0,0.0,2.6023,-0.0007,7.2183,34.9701,4.1393
773.0,1547.0,4.2622,33.4428,0.0,241.7979,-0.0021,0.0864,11.5353,212.391,48.8372,-16.4978,0.0,0.0,2.602,0.0001,7.2198,34.9697,4.1346
774.0,1549.0,4.2514,33.4322,0.0,241.5356,-0.0021,0.0859,11.6699,212.391,48.8371,-16.4977,0.0,0.0,2.6024,-0.0004,7.2212,34.9679,4.1238
775.0,1551.0,4.247,33.4296,0.0,241.947,-0.0021,0.0863,11.5339,212.3911,48.8372,-16.4977,0.0,0.0,2.6028,0.0001,7.2225,34.9682,4.1193
776.0,1553.0,4.241,33.4236,0.0,241.9582,-0.0021,0.0864,11.5419,212.3911,48.8371,-16.4977,0.0,0.0,2.6028,-0.0001,7.2234,34.9668,4.1131
777.0,1555.0,4.2359,33.4196,0.0,242.0433,-0.0021,0.0864,11.5071,212.3911,48.8371,-16.4977,0.0,0.0,2.6025,0.0,7.2242,34.9663,4.1079
778.0,1557.0,4.2317,33.416,0.0,242.0037,-0.0021,0.0865,11.5127,212.3912,48.8371,-16.4977,0.0,0.0,2.6022,-0.0002,7.2243,34.9659,4.1037
779.0,1559.0,4.2304,33.4159,0.0,242.0037,-0.0021,0.0864,11.5536,212.3912,48.8371,-16.4977,0.0,0.0,2.602,-0.0001,7.2242,34.966,4.1022
780.0,1561.0,4.2312,33.4178,0.0,242.3497,-0.0021,0.0868,11.3993,212.3912,48.8371,-16.4977,0.0,0.0,2.603,0.0002,7.2234,34.9666,4.1027
781.0,1563.0,4.2338,33.4218,0.0,241.9412,-0.0021,0.0868,11.4132,212.3913,48.8371,-16.4977,0.0,0.0,2.6023,-0.0002,7.2187,34.9675,4.1051
782.0,1565.0,4.2533,33.4447,0.0,241.8155,-0.0021,0.087,11.3716,212.3913,48.8371,-16.4977,0.0,0.0,2.6017,-0.0004,7.2183,34.9728,4.1242
783.0,1567.0,4.2625,33.455,0.0,241.195,-0.0021,0.0873,11.2941,212.3913,48.8371,-16.4977,0.0,0.0,2.5992,-0.001,7.2186,34.9742,4.1331
784.0,1569.0,4.2605,33.4536,0.0,241.2183,-0.0021,0.0876,11.1692,212.3914,48.8371,-16.4977,0.0,0.0,2.5961,-0.0007,7.2211,34.9738,4.131
785.0,1571.0,4.2518,33.4455,0.0,241.2448,-0.0021,0.0875,11.2284,212.3914,48.8371,-16.4977,0.0,0.0,2.5948,-0.0007,7.2245,34.9726,4.1222
786.0,1573.0,4.2335,33.428,0.0,241.2739,-0.0021,0.0878,11.0903,212.3914,48.8371,-16.4977,0.0,0.0,2.5944,-0.0004,7.2226,34.9701,4.1039
787.0,1575.0,4.238,33.4333,0.0,241.8339,-0.0021,0.0884,10.9774,212.3915,48.8371,-16.4977,0.0,0.0,2.5953,0.0001,7.2243,34.9707,4.1081
788.0,1577.0,4.2199,33.4166,0.0,241.5256,-0.0021,0.0874,11.2378,212.3915,48.8371,-16.4977,0.0,0.0,2.594,-0.0003,7.2259,34.969,4.09
789.0,1579.0,4.2199,33.4176,0.0,241.922,-0.0021,0.0882,11.0279,212.3915,48.8371,-16.4977,0.0,0.0,2.5946,0.0001,7.226,34.9693,4.0899
790.0,1581.0,4.2207,33.4193,0.0,242.1757,-0.0021,0.0885,10.9575,212.3916,48.8371,-16.4977,0.0,0.0,2.5948,0.0001,7.2289,34.9696,4.0905
791.0,1583.0,4.2119,33.4115,0.0,242.2623,-0.0021,0.0889,10.8436,212.3916,48.8371,-16.4977,0.0,0.0,2.5953,0.0002,7.2291,34.9685,4.0816
792.0,1585.0,4.1943,33.3939,0.0,241.822,-0.0021,0.088,11.0824,212.3917,48.8371,-16.4977,0.0,0.0,2.5946,-0.0008,7.2322,34.9655,4.064
793.0,1587.0,4.1868,33.3878,0.0,242.3167,-0.0021,0.0883,10.9638,212.3917,48.8371,-16.4977,0.0,0.0,2.5947,0.0002,7.2302,34.9648,4.0563
794.0,1589.0,4.1906,33.3919,0.0,242.7639,-0.0021,0.0891,10.7841,212.3917,48.8371,-16.4977,0.0,0.0,2.5958,0.0003,7.2329,34.965,4.0599
795.0,1591.0,4.1779,33.3803,0.0,242.7573,-0.0021,0.0881,11.0516,212.3917,48.8371,-16.4977,0.0,0.0,2.5958,0.0,7.2347,34.9639,4.0472
796.0,1593.0,4.1737,33.3767,0.0,243.1558,-0.0021,0.0882,11.0301,212.3918,48.8371,-16.4977,0.0,0.0,2.5966,0.0004,7.235,34.9634,4.0429
797.0,1595.0,4.1718,33.3757,0.0,242.758,-0.0021,0.0885,11.0,212.3918,48.8371,-16.4977,0.0,0.0,2.596,-0.0002,7.2348,34.9633,4.0408
798.0,1597.0,4.1694,33.3743,0.0,242.9596,-0.0021,0.0887,10.9087,212.3918,48.8371,-16.4977,0.0,0.0,2.5961,0.0,7.2366,34.9631,4.0383
799.0,1599.0,4.1599,33.3661,0.0,243.0682,-0.0021,0.0882,11.0451,212.3919,48.8371,-16.4977,0.0,0.0,2.5959,0.0,7.2372,34.9624,4.0287
800.0,1601.0,4.1584,33.3656,0.0,243.0781,-0.0021,0.0884,10.9832,212.3919,48.8371,-16.4977,0.0,0.0,2.5956,-0.0001,7.2384,34.9621,4.0271
801.0,1603.0,4.1527,33.3604,0.0,243.2232,-0.0021,0.0879,11.0942,212.3919,48.8371,-16.4977,0.0,0.0,2.5956,0.0,7.2393,34.9611,4.0212
802.0,1605.0,4.15,33.3587,0.0,243.2981,-0.0021,0.0882,11.0297,212.392,48.8371,-16.4977,0.0,0.0,2.5958,0.0,7.2392,34.9608,4.0184
803.0,1607.0,4.1467,33.3561,0.0,243.1612,-0.0021,0.0876,11.1967,212.392,48.8371,-16.4977,0.0,0.0,2.5949,-0.0003,7.2413,34.9606,4.0149
804.0,1609.0,4.1375,33.3478,0.0,243.6362,-0.0021,0.0876,11.2008,212.392,48.8371,-16.4977,0.0,0.0,2.5954,0.0003,7.2412,34.9594,4.0056
805.0,1611.0,4.1357,33.3467,0.0,243.7938,-0.0021,0.0878,11.1321,212.3921,48.8371,-16.4977,0.0,0.0,2.5961,0.0002,7.243,34.9592,4.0037
806.0,1613.0,4.1257,33.337,0.0,243.4,-0.0021,0.0874,11.2444,212.3921,48.837,-16.4977,0.0,0.0,2.5952,-0.0006,7.2458,34.9572,3.9936
807.0,1615.0,4.1183,33.3311,0.0,243.4292,-0.0021,0.0873,11.2711,212.3921,48.837,-16.4977,0.0,0.0,2.5946,-0.0005,7.2454,34.9571,3.9861
808.0,1617.0,4.1171,33.3303,0.0,244.038,-0.0021,0.0881,11.0879,212.3922,48.837,-16.4977,0.0,0.0,2.5956,0.0002,7.2452,34.9566,3.9847
809.0,1619.0,4.1136,33.3279,0.0,243.2559,-0.0021,0.0869,11.3929,212.3922,48.837,-16.4977,0.0,0.0,2.5943,-0.001,7.2466,34.9568,3.9811
810.0,1621.0,4.1071,33.3229,0.0,243.7803,-0.0021,0.087,11.3639,212.3922,48.837,-16.4977,0.0,0.0,2.5948,-0.0002,7.2458,34.9565,3.9745
811.0,1623.0,4.1108,33.3271,0.0,244.1362,-0.0021,0.0878,11.1293,212.3923,48.837,-16.4977,0.0,0.0,2.5952,0.0002,7.2464,34.9566,3.978
812.0,1625.0,4.1076,33.3252,0.0,243.8173,-0.0021,0.0875,11.2066,212.3923,48.837,-16.4977,0.0,0.0,2.5943,-0.0003,7.2465,34.9567,3.9746
813.0,1627.0,4.108,33.327,0.0,244.1044,-0.0021,0.0876,11.179,212.3923,48.837,-16.4977,0.0,0.0,2.5944,0.0,7.2464,34.9573,3.9748
814.0,1629.0,4.1083,33.3282,0.0,243.5695,-0.0021,0.0873,11.2885,212.3924,48.837,-16.4977,0.0,0.0,2.5926,-0.0007,7.2464,34.9573,3.9749
815.0,1631.0,4.1083,33.3291,0.0,243.943,-0.0021,0.0878,11.1038,212.3924,48.837,-16.4977,0.0,0.0,2.5925,0.0,7.2467,34.9574,3.9747
816.0,1633.0,4.1071,33.3287,0.0,243.7798,-0.0021,0.0876,11.1721,212.3925,48.837,-16.4977,0.0,0.0,2.5922,-0.0004,7.2474,34.9572,3.9734
817.0,1635.0,4.1037,33.3261,0.0,243.879,-0.0021,0.0879,11.1205,212.3925,48.837,-16.4977,0.0,0.0,2.5917,-0.0002,7.2478,34.9568,3.9698
818.0,1637.0,4.1011,33.3241,0.0,244.0765,-0.0021,0.088,11.0441,212.3925,48.837,-16.4977,0.0,0.0,2.5914,0.0,7.2484,34.9563,3.967
819.0,1639.0,4.0979,33.3217,0.0,244.1718,-0.0021,0.088,11.0902,212.3925,48.837,-16.4977,0.0,0.0,2.5915,0.0,7.2487,34.9561,3.9637
820.0,1641.0,4.0964,33.3213,0.0,244.0707,-0.0021,0.0885,10.9559,212.3926,48.837,-16.4977,0.0,0.0,2.5912,-0.0002,7.2494,34.9559,3.962
821.0,1643.0,4.0901,33.3156,0.0,243.9074,-0.0021,0.0878,11.1226,212.3926,48.837,-16.4977,0.0,0.0,2.5894,-0.0004,7.2504,34.9549,3.9556
822.0,1645.0,4.0867,33.3134,0.0,244.2621,-0.0021,0.088,11.071,212.3926,48.837,-16.4977,0.0,0.0,2.5897,0.0,7.2506,34.9549,3.9521
823.0,1647.0,4.0859,33.3132,0.0,244.3517,-0.0021,0.0887,10.9299,212.3927,48.837,-16.4977,0.0,0.0,2.5898,0.0002,7.2509,34.9547,3.9511
824.0,1649.0,4.0819,33.31,0.0,244.3066,-0.0021,0.0885,10.9545,212.3927,48.837,-16.4977,0.0,0.0,2.5897,-0.0002,7.2531,34.9543,3.947
825.0,1651.0,4.0717,33.3007,0.0,244.1979,-0.0021,0.0881,11.0287,212.3928,48.837,-16.4977,0.0,0.0,2.5885,-0.0003,7.2537,34.953,3.9367
826.0,1653.0,4.0687,33.2984,0.0,244.7789,-0.0021,0.0886,10.9225,212.3928,48.837,-16.4977,0.0,0.0,2.5893,0.0004,7.2537,34.9525,3.9335
827.0,1655.0,4.0687,33.2992,0.0,245.0884,-0.0021,0.0888,10.8762,212.3928,48.837,-16.4977,0.0,0.0,2.5908,0.0004,7.2559,34.9525,3.9334
828.0,1657.0,4.0583,33.289,0.0,244.3983,-0.0021,0.0888,10.8667,212.3928,48.837,-16.4977,0.0,0.0,2.5897,-0.0008,7.2586,34.9506,3.923
829.0,1659.0,4.0429,33.2748,0.0,245.0656,-0.0021,0.0888,10.8573,212.3929,48.837,-16.4977,0.0,0.0,2.5898,0.0002,7.2588,34.9489,3.9076
830.0,1661.0,4.0396,33.2721,0.0,245.1159,-0.0021,0.0888,10.8708,212.3929,48.837,-16.4977,0.0,0.0,2.5897,0.0,7.2605,34.9484,3.9041
831.0,1663.0,4.033,33.2663,0.0,245.2617,-0.0021,0.0885,10.9502,212.3929,48.837,-16.4977,0.0,0.0,2.5897,0.0001,7.2604,34.9473,3.8974
832.0,1665.0,4.0344,33.2689,0.0,245.1958,-0.0021,0.0893,10.7289,212.393,48.837,-16.4977,0.0,0.0,2.5903,-0.0001,7.2608,34.9481,3.8986
833.0,1667.0,4.0283,33.2638,0.0,244.6133,-0.0021,0.0882,11.029,212.393,48.837,-16.4977,0.0,0.0,2.5885,-0.0009,7.2624,34.9477,3.8925
834.0,1669.0,4.0215,33.2584,0.0,244.9023,-0.0021,0.0884,10.9326,212.393,48.837,-16.4977,0.0,0.0,2.5881,-0.0004,7.2621,34.9473,3.8855
835.0,1671.0,4.0226,33.26,0.0,245.4843,-0.0021,0.0895,10.6805,212.3931,48.837,-16.4977,0.0,0.0,2.589,0.0002,7.2623,34.9471,3.8864
836.0,1673.0,4.0214,33.2599,0.0,245.3107,-0.0021,0.0887,10.8988,212.3931,48.8369,-16.4977,0.0,0.0,2.5885,-0.0002,7.2627,34.9472,3.8851
837.0,1675.0,4.0202,33.2596,0.0,245.2999,-0.0021,0.0887,10.8945,212.3931,48.8369,-16.4977,0.0,0.0,2.5885,-0.0002,7.2628,34.9473,3.8836
838.0,1677.0,4.0191,33.2595,0.0,245.3718,-0.0021,0.0889,10.8428,212.3932,48.837,-16.4977,0.0,0.0,2.5882,-0.0002,7.2636,34.9474,3.8824
839.0,1679.0,4.0148,33.2563,0.0,245.3208,-0.0021,0.0886,10.9171,212.3932,48.8369,-16.4977,0.0,0.0,2.5867,-0.0002,7.2651,34.9471,3.878
840.0,1681.0,4.0081,33.2504,0.0,245.3523,-0.0021,0.0888,10.8653,212.3932,48.8369,-16.4977,0.0,0.0,2.5864,-0.0002,7.2651,34.9462,3.8711
841.0,1683.0,4.0064,33.2497,0.0,245.6526,-0.0021,0.089,10.8291,212.3933,48.8369,-16.4977,0.0,0.0,2.5864,0.0001,7.2648,34.9462,3.8692
842.0,1685.0,4.0076,33.2521,0.0,245.6159,-0.0021,0.089,10.8324,212.3933,48.8369,-16.4977,0.0,0.0,2.5865,-0.0001,7.2652,34.9468,3.8703
843.0,1687.0,4.0077,33.2533,0.0,245.4375,-0.0021,0.089,10.7815,212.3933,48.8369,-16.4977,0.0,0.0,2.5862,-0.0003,7.2666,34.9472,3.8702
844.0,1689.0,4.0016,33.2476,0.0,245.2783,-0.0021,0.0891,10.7736,212.3934,48.8369,-16.4977,0.0,0.0,2.5853,-0.0005,7.2663,34.9461,3.8639
845.0,1691.0,3.999,33.246,0.0,245.6279,-0.0021,0.0895,10.6695,212.3934,48.8369,-16.4977,0.0,0.0,2.5853,-0.0001,7.2675,34.9459,3.8612
846.0,1693.0,3.9922,33.2392,0.0,245.0362,-0.0021,0.0892,10.7448,212.3934,48.8369,-16.4977,0.0,0.0,2.5832,-0.001,7.2678,34.9441,3.8544
847.0,1695.0,3.9879,33.2374,0.0,245.1449,-0.0021,0.0892,10.7539,212.3934,48.8369,-16.4977,0.0,0.0,2.5825,-0.0006,7.2677,34.9458,3.8499
848.0,1697.0,3.9898,33.2406,0.0,245.6602,-0.0021,0.0893,10.7123,212.3935,48.8369,-16.4977,0.0,0.0,2.5831,0.0,7.2678,34.9463,3.8516
849.0,1699.0,3.9928,33.2441,0.0,245.5509,-0.0021,0.0898,10.5932,212.3935,48.8369,-16.4977,0.0,0.0,2.5829,-0.0001,7.267,34.9463,3.8543
850.0,1701.0,3.9977,33.2509,0.0,245.1252,-0.0021,0.0895,10.6666,212.3935,48.8369,-16.4977,0.0,0.0,2.5807,-0.0007,7.2682,34.9481,3.8589
851.0,1703.0,3.9936,33.2476,0.0,245.1181,-0.0021,0.0899,10.5725,212.3936,48.8369,-16.4977,0.0,0.0,2.58,-0.0006,7.2688,34.9476,3.8548
852.0,1705.0,3.9888,33.2438,0.0,245.3164,-0.0021,0.0904,10.4326,212.3936,48.8369,-16.4977,0.0,0.0,2.5798,-0.0003,7.2684,34.9472,3.8499
853.0,1707.0,3.988,33.2436,0.0,245.7224,-0.0021,0.0911,10.255,212.3936,48.8369,-16.4977,0.0,0.0,2.58,0.0001,7.2692,34.9466,3.8488
854.0,1709.0,3.9835,33.2388,0.0,245.3086,-0.0021,0.0906,10.4237,212.3936,48.8369,-16.4977,0.0,0.0,2.5795,-0.0006,7.2697,34.9451,3.8443
855.0,1711.0,3.9801,33.2377,0.0,245.5191,-0.0021,0.0912,10.2378,212.3937,48.8369,-16.4977,0.0,0.0,2.579,-0.0002,7.2706,34.9463,3.8407
856.0,1713.0,3.9784,33.2368,0.0,245.7215,-0.0021,0.0911,10.2446,212.3937,48.8369,-16.4977,0.0,0.0,2.5792,-0.0001,7.2729,34.9462,3.8389
857.0,1715.0,3.9714,33.2311,0.0,245.4919,-0.0021,0.0913,10.2112,212.3937,48.8369,-16.4977,0.0,0.0,2.5778,-0.0004,7.2724,34.946,3.8317
858.0,1717.0,3.9667,33.2267,0.0,245.6797,-0.0021,0.0921,9.9998,212.3937,48.8369,-16.4977,0.0,0.0,2.5776,-0.0002,7.2739,34.9446,3.8268
859.0,1719.0,3.9517,33.2115,0.0,245.6052,-0.0021,0.0912,10.2179,212.3938,48.8369,-16.4977,0.0,0.0,2.5766,-0.0004,7.2759,34.9414,3.8119
860.0,1721.0,3.9471,33.2087,0.0,245.9338,-0.0021,0.0917,10.0982,212.3938,48.8369,-16.4977,0.0,0.0,2.5765,0.0,7.2759,34.942,3.8071
861.0,1723.0,3.9468,33.2101,0.0,246.2431,-0.0021,0.0921,9.9837,212.3938,48.8369,-16.4977,0.0,0.0,2.5772,0.0003,7.2763,34.9431,3.8067
862.0,1725.0,3.9457,33.2094,0.0,246.2754,-0.0021,0.092,10.0183,212.3938,48.8369,-16.4977,0.0,0.0,2.5776,0.0001,7.2778,34.9427,3.8054
863.0,1727.0,3.9378,33.2026,0.0,246.2145,-0.0021,0.0916,10.1108,212.3939,48.8369,-16.4977,0.0,0.0,2.5774,0.0,7.2783,34.9419,3.7975
864.0,1729.0,3.9338,33.1999,0.0,246.4194,-0.0021,0.0922,9.9725,212.3939,48.8369,-16.4977,0.0,0.0,2.5777,0.0001,7.2786,34.9418,3.7933
865.0,1731.0,3.932,33.199,0.0,246.5117,-0.0021,0.0917,10.0984,212.3939,48.8369,-16.4977,0.0,0.0,2.5778,0.0,7.2793,34.9417,3.7914
866.0,1733.0,3.9306,33.1983,0.0,246.3551,-0.0021,0.0916,10.122,212.394,48.8369,-16.4977,0.0,0.0,2.5774,-0.0003,7.2806,34.9414,3.7898
867.0,1735.0,3.9274,33.1963,0.0,246.5299,-0.0021,0.0918,10.0736,212.394,48.8369,-16.4977,0.0,0.0,2.5775,-0.0001,7.2802,34.9413,3.7864
868.0,1737.0,3.9249,33.1948,0.0,246.5205,-0.0021,0.0913,10.1799,212.394,48.8369,-16.4977,0.0,0.0,2.5773,-0.0002,7.2809,34.9413,3.7838
869.0,1739.0,3.919,33.1897,0.0,245.7142,-0.0021,0.0903,10.4922,212.3941,48.8369,-16.4977,0.0,0.0,2.5743,-0.0013,7.2832,34.9406,3.7778
870.0,1741.0,3.9154,33.1863,0.0,245.9321,-0.0021,0.0902,10.5033,212.3941,48.8369,-16.4977,0.0,0.0,2.5741,-0.0007,7.2824,34.9396,3.774
871.0,1743.0,3.9091,33.1817,0.0,246.8111,-0.0021,0.0908,10.3151,212.3941,48.8369,-16.4977,0.0,0.0,2.5749,0.0003,7.2824,34.9396,3.7676
872.0,1745.0,3.9112,33.1842,0.0,246.8881,-0.0021,0.0909,10.309,212.3941,48.8369,-16.4977,0.0,0.0,2.5757,0.0001,7.285,34.9395,3.7695
873.0,1747.0,3.8993,33.1733,0.0,246.7647,-0.0021,0.0906,10.3857,212.3942,48.8369,-16.4977,0.0,0.0,2.5754,-0.0002,7.2869,34.9381,3.7575
874.0,1749.0,3.8894,33.1641,0.0,247.301,-0.0021,0.0908,10.3176,212.3942,48.8369,-16.4977,0.0,0.0,2.576,0.0002,7.2891,34.9368,3.7476
875.0,1751.0,3.8771,33.1524,0.0,247.174,-0.0021,0.0906,10.3697,212.3942,48.8369,-16.4977,0.0,0.0,2.5763,-0.0002,7.2931,34.9349,3.7352
876.0,1753.0,3.8721,33.1482,0.0,247.179,-0.0021,0.0906,10.3705,212.3942,48.8369,-16.4977,0.0,0.0,2.5745,-0.0003,7.2962,34.9343,3.7302
877.0,1755.0,3.8546,33.1296,0.0,247.3084,-0.0021,0.0908,10.3245,212.3942,48.8369,-16.4977,0.0,0.0,2.5748,-0.0001,7.2952,34.93,3.7127
878.0,1757.0,3.8462,33.1241,0.0,248.0018,-0.0021,0.0915,10.157,212.3943,48.8369,-16.4977,0.0,0.0,2.5771,0.0003,7.2958,34.9313,3.7043
879.0,1759.0,3.8332,33.1108,0.0,246.9333,-0.0021,0.0902,10.472,212.3943,48.8369,-16.4977,0.0,0.0,2.5746,-0.0013,7.2992,34.9281,3.6911
880.0,1761.0,3.8284,33.1076,0.0,247.5951,-0.0021,0.0907,10.3476,212.3943,48.8369,-16.4977,0.0,0.0,2.576,-0.0002,7.2978,34.9282,3.6863
881.0,1763.0,3.8259,33.1052,0.0,248.3509,-0.0021,0.0936,9.6396,212.3944,48.8369,-16.4977,0.0,0.0,2.5768,0.0004,7.2996,34.927,3.6835
882.0,1765.0,3.822,33.102,0.0,248.2476,-0.0021,0.0922,9.9746,212.3944,48.8369,-16.4977,0.0,0.0,2.5767,0.0001,7.3007,34.9269,3.6796
883.0,1767.0,3.8084,33.0902,0.0,248.6295,-0.0021,0.0912,10.2032,212.3944,48.8369,-16.4977,0.0,0.0,2.5772,0.0004,7.3017,34.926,3.666
884.0,1769.0,3.8079,33.0904,0.0,249.0971,-0.0021,0.0913,10.2081,212.3945,48.8369,-16.4977,0.0,0.0,2.5786,0.0007,7.3013,34.9258,3.6653
885.0,1771.0,3.8091,33.0925,0.0,248.8573,-0.0021,0.0908,10.3341,212.3945,48.8369,-16.4977,0.0,0.0,2.5792,0.0002,7.3012,34.9262,3.6663
886.0,1773.0,3.8101,33.0947,0.0,248.5078,-0.0021,0.0907,10.3682,212.3945,48.8369,-16.4977,0.0,0.0,2.5782,-0.0003,7.3012,34.9268,3.6672
887.0,1775.0,3.8105,33.0957,0.0,248.3283,-0.0021,0.0912,10.2346,212.3945,48.8369,-16.4977,0.0,0.0,2.5773,-0.0004,7.3017,34.9267,3.6673
888.0,1777.0,3.8068,33.0931,0.0,248.5207,-0.0021,0.0904,10.4429,212.3946,48.8368,-16.4977,0.0,0.0,2.5765,-0.0002,7.3027,34.9265,3.6634
889.0,1779.0,3.8044,33.0918,0.0,248.3921,-0.0021,0.0902,10.4592,212.3946,48.8368,-16.4977,0.0,0.0,2.5758,-0.0004,7.3032,34.9265,3.661
890.0,1781.0,3.8013,33.0899,0.0,248.5493,-0.0021,0.091,10.2776,212.3946,48.8369,-16.4977,0.0,0.0,2.5757,-0.0001,7.3037,34.9265,3.6577
891.0,1783.0,3.7972,33.0866,0.0,248.7704,-0.0021,0.0907,10.3274,212.3946,48.8368,-16.4977,0.0,0.0,2.5758,0.0,7.3039,34.926,3.6535
892.0,1785.0,3.7955,33.086,0.0,248.8634,-0.0021,0.0906,10.3972,212.3947,48.8368,-16.4977,0.0,0.0,2.5761,0.0001,7.3038,34.9261,3.6516
893.0,1787.0,3.7963,33.0875,0.0,248.7404,-0.0021,0.0911,10.2669,212.3947,48.8368,-16.4977,0.0,0.0,2.576,-0.0001,7.3033,34.9262,3.6523
894.0,1789.0,3.7971,33.0892,0.0,248.2702,-0.0021,0.0902,10.5033,212.3947,48.8368,-16.4977,0.0,0.0,2.5739,-0.0007,7.3021,34.9267,3.6528
895.0,1791.0,3.8009,33.0944,0.0,248.4711,-0.0021,0.0905,10.4101,212.3947,48.8368,-16.4977,0.0,0.0,2.5739,-0.0004,7.3021,34.9276,3.6564
896.0,1793.0,3.8048,33.0998,0.0,248.7576,-0.0021,0.0913,10.1957,212.3948,48.8368,-16.4977,0.0,0.0,2.5739,0.0,7.3025,34.9286,3.66
897.0,1795.0,3.8026,33.0983,0.0,248.2135,-0.0021,0.0908,10.318,212.3948,48.8368,-16.4977,0.0,0.0,2.5719,-0.0007,7.3042,34.9284,3.6577
898.0,1797.0,3.7947,33.0913,0.0,248.2373,-0.0021,0.0906,10.4176,212.3948,48.8368,-16.4977,0.0,0.0,2.5709,-0.0005,7.3044,34.9276,3.6497
899.0,1799.0,3.7932,33.0906,0.0,248.5883,-0.0021,0.0909,10.2922,212.3949,48.8368,-16.4977,0.0,0.0,2.5707,-0.0001,7.305,34.9274,3.6481
900.0,1801.0,3.7913,33.0894,0.0,248.1451,-0.0021,0.0906,10.3752,212.3949,48.8368,-16.4977,0.0,0.0,2.5693,-0.0007,7.3064,34.927,3.646
901.0,1803.0,3.7833,33.0822,0.0,248.6628,-0.0021,0.0909,10.2777,212.3949,48.8368,-16.4977,0.0,0.0,2.5702,0.0,7.3069,34.9259,3.6379
902.0,1805.0,3.7804,33.08,0.0,248.9057,-0.0021,0.0911,10.2517,212.3949,48.8368,-16.4977,0.0,0.0,2.57,0.0001,7.3073,34.9255,3.6349
903.0,1807.0,3.7779,33.0784,0.0,248.7947,-0.0021,0.0905,10.398,212.395,48.8368,-16.4977,0.0,0.0,2.5698,-0.0001,7.3075,34.9252,3.6322
904.0,1809.0,3.7757,33.0771,0.0,248.8942,-0.0021,0.091,10.2678,212.395,48.8368,-16.4977,0.0,0.0,2.5702,-0.0001,7.308,34.9249,3.6299
905.0,1811.0,3.7735,33.0755,0.0,248.4389,-0.0021,0.0905,10.4185,212.395,48.8368,-16.4977,0.0,0.0,2.5684,-0.0007,7.3086,34.9246,3.6275
